"integrated_rank","gene","final_integrated_score","final_tier","adjusted_biomarker_score","biomarker_score","avg_log2FC","absolute_log2FC","pct.1","pct.2","prevalence_difference","mean_sample_prevalence","minimum_sample_prevalence","maximum_sample_prevalence","consistency_category","sample_consistency_score","specificity_score","prevalence_score","significance_score","high_priority","robust_3sample","final_biological_category","biological_class","GO_BP_support","GO_CC_support","GO_MF_support","KEGG_support","pathway_support","epithelial_relevance","proliferation_relevance","mitochondrial_relevance","stress_relevance","metabolic_flag","biological_review_flag"
699,"CDKN1C",0.390560285468439,"Tier_3_Moderate_Consistency",0.610405540718521,0.610405540718521,1.88164432574817,1.88164432574817,0.258,0.06,0.198,0.261417378338936,0.123684210526316,0.387186629526462,"Consistent_2_of_3",0.67,0.198,0.258,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
700,"CCDC115",0.390469193849497,"Tier_3_Moderate_Consistency",0.55398962705839,0.55398962705839,1.17431701646712,1.17431701646712,0.399,0.182,0.217,0.382658488368373,0.169064748201439,0.618384401114206,"Consistent_2_of_3",0.67,0.217,0.399,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
701,"C22orf39",0.389769476888037,"Tier_4_Exploratory",0.470293163391884,0.470293163391884,0.50449055936433,0.50449055936433,0.346,0.195,0.151,0.348186918871295,0.270194986072423,0.389473684210526,"Consistent_3_of_3",1,0.151,0.346,0.718878956475618,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
702,"SLC2A10",0.389652897204407,"Tier_3_Moderate_Consistency",0.56809076204107,0.56809076204107,1.35272609632856,1.35272609632856,0.35,0.125,0.225,0.384486616834666,0.0584958217270195,0.794964028776978,"Consistent_2_of_3",0.67,0.225,0.35,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
703,"PPP2R5A",0.388633649501674,"Tier_3_Moderate_Consistency",0.510174541882633,0.510174541882633,0.658814625907276,0.658814625907276,0.528,0.334,0.194,0.555143763599295,0.214484679665738,0.89568345323741,"Consistent_2_of_3",0.67,0.194,0.528,0.996151424294822,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
704,"EXOSC3",0.387222560683969,"Tier_3_Moderate_Consistency",0.561423380244763,0.561423380244763,1.3041870419581,1.3041870419581,0.384,0.196,0.188,0.362298544099774,0.111510791366906,0.506963788300836,"Consistent_2_of_3",0.67,0.188,0.384,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
705,"GAS2L1",0.386009406057252,"Tier_3_Moderate_Consistency",0.558953858152625,0.558953858152625,1.268430865221,1.268430865221,0.357,0.132,0.225,0.335843180022761,0.12589928057554,0.547368421052632,"Consistent_2_of_3",0.67,0.225,0.357,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
706,"MT1F",0.384259837072842,"Tier_3_Moderate_Consistency",0.580875275673219,0.580875275673219,1.56380220538575,1.56380220538575,0.305,0.103,0.202,0.324326148229635,0.0710526315789474,0.503597122302158,"Consistent_2_of_3",0.67,0.202,0.305,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
707,"KAZALD1",0.383731403617737,"Tier_3_Moderate_Consistency",0.596494302769751,0.596494302769751,1.76075442215801,1.76075442215801,0.257,0.052,0.205,0.266515331936181,0.0921052631578947,0.362116991643454,"Consistent_2_of_3",0.67,0.205,0.257,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
708,"SLC49A3",0.383511250624148,"Tier_3_Moderate_Consistency",0.59002653197018,0.59002653197018,1.68661225576144,1.68661225576144,0.282,0.088,0.194,0.261774014302705,0.0431654676258993,0.407894736842105,"Consistent_2_of_3",0.67,0.194,0.282,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
709,"DNAJC30",0.380662916471187,"Tier_3_Moderate_Consistency",0.549902103367005,0.549902103367005,1.20241682693604,1.20241682693604,0.362,0.146,0.216,0.349464905425022,0.205035971223022,0.45125348189415,"Consistent_2_of_3",0.67,0.216,0.362,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
710,"IRX5",0.380343064442129,"Tier_3_Moderate_Consistency",0.544612432664791,0.544612432664791,1.13609946131833,1.13609946131833,0.369,0.145,0.224,0.37157603634143,0.147632311977716,0.521052631578947,"Consistent_2_of_3",0.67,0.224,0.369,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
711,"CPD",0.379211586503847,"Tier_3_Moderate_Consistency",0.527435570424959,0.527435570424959,0.939484563399669,0.939484563399669,0.425,0.22,0.205,0.411827365552214,0.194986072423398,0.713157894736842,"Consistent_2_of_3",0.67,0.205,0.425,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
712,"RNF14",0.37911292333455,"Tier_3_Moderate_Consistency",0.551351414093915,0.551351414093915,1.23801131275132,1.23801131275132,0.36,0.157,0.203,0.347915767957398,0.205035971223022,0.462395543175487,"Consistent_2_of_3",0.67,0.203,0.36,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
713,"IFI6",0.378951892016173,"Tier_3_Moderate_Consistency",0.494627633788387,0.494627633788387,0.528221070307098,0.528221070307098,0.503,0.283,0.22,0.534501119233626,0.0222841225626741,0.949640287769784,"Consistent_2_of_3",0.67,0.22,0.503,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
714,"E4F1",0.378337062641102,"Tier_3_Moderate_Consistency",0.564167086621445,0.564167086621445,1.40293669297156,1.40293669297156,0.32,0.116,0.204,0.312365940702943,0.219424460431655,0.415041782729805,"Consistent_2_of_3",0.67,0.204,0.32,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
715,"NR4A1",0.37770939953032,"Tier_3_Moderate_Consistency",0.46909735215708,0.46909735215708,0.528120123415041,0.528120123415041,0.616,0.461,0.155,0.633395825488854,0.18941504178273,0.902877697841727,"Consistent_2_of_3",0.67,0.155,0.616,0.765882244867996,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
716,"THBS1",0.377596122051262,"Tier_3_Moderate_Consistency",0.532570679838152,0.532570679838152,0.999765438705215,0.999765438705215,0.372,0.126,0.246,0.352392052052538,0.179856115107914,0.621052631578947,"Consistent_2_of_3",0.67,0.246,0.372,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
717,"TACO1",0.377464224150557,"Tier_3_Moderate_Consistency",0.54927040438563,0.54927040438563,1.21656323508504,1.21656323508504,0.341,0.116,0.225,0.349496177870781,0.194986072423398,0.464028776978417,"Consistent_2_of_3",0.67,0.225,0.341,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
718,"PFDN6",0.377240699033979,"Tier_3_Moderate_Consistency",0.493520382606089,0.493520382606089,0.535363060848708,0.535363060848708,0.511,0.309,0.202,0.486077415739304,0.23021582733813,0.721052631578947,"Consistent_2_of_3",0.67,0.202,0.511,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
719,"WNK1",0.37674366536272,"Tier_3_Moderate_Consistency",0.499232368504083,0.499232368504083,0.611458948032662,0.611458948032662,0.495,0.296,0.199,0.489192988081313,0.245125348189415,0.736842105263158,"Consistent_2_of_3",0.67,0.199,0.495,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
720,"DEDD2",0.37656297738573,"Tier_3_Moderate_Consistency",0.510589997521282,0.510589997521282,0.748719980170257,0.748719980170257,0.453,0.241,0.212,0.455970470654703,0.214484679665738,0.621052631578947,"Consistent_2_of_3",0.67,0.212,0.453,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
721,"PREX1",0.376459957023795,"Tier_3_Moderate_Consistency",0.529244241287991,0.529244241287991,0.973153930303926,0.973153930303926,0.386,0.154,0.232,0.392431013406545,0.0557103064066852,0.6,"Consistent_2_of_3",0.67,0.232,0.386,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
722,"GOT2",0.376458428949514,"Tier_3_Moderate_Consistency",0.52616171412088,0.52616171412088,0.93729371296704,0.93729371296704,0.399,0.173,0.226,0.408844336347371,0.222841225626741,0.543165467625899,"Consistent_2_of_3",0.67,0.226,0.399,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
723,"DDX42",0.375357841137321,"Tier_3_Moderate_Consistency",0.522356241207523,0.522356241207523,0.910049929660182,0.910049929660182,0.425,0.227,0.198,0.448079565961657,0.206128133704735,0.73021582733813,"Consistent_2_of_3",0.67,0.198,0.425,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
724,"PIGS",0.375274503680606,"Tier_3_Moderate_Consistency",0.536607666952837,0.536607666952837,1.0768613356227,1.0768613356227,0.365,0.14,0.225,0.366402125330962,0.214484679665738,0.471052631578947,"Consistent_2_of_3",0.67,0.225,0.365,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
725,"MSMB",0.37504689870522,"Tier_3_Moderate_Consistency",0.562373282993761,0.562373282993761,1.40938626395009,1.40938626395009,0.313,0.115,0.198,0.345943019810804,0.00278551532033426,0.748201438848921,"Consistent_2_of_3",0.67,0.198,0.313,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
726,"ISOC1",0.373371607825997,"Tier_4_Exploratory",0.6126,0.6126,3.12756462259232,3.12756462259232,0.419,0.105,0.314,0.403201813274494,0.161870503597122,0.816155988857939,"Sample_specific",0.33,0.314,0.419,1,TRUE,FALSE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
727,"RBL2",0.373025769217724,"Tier_3_Moderate_Consistency",0.571121375232879,0.571121375232879,1.53377100186303,1.53377100186303,0.278,0.079,0.199,0.28499237261708,0.125348189415042,0.384892086330935,"Consistent_2_of_3",0.67,0.199,0.278,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
728,"NPEPL1",0.371630289046282,"Tier_3_Moderate_Consistency",0.557542391959985,0.557542391959985,1.37233913567988,1.37233913567988,0.301,0.092,0.209,0.311110419683605,0.203342618384401,0.435251798561151,"Consistent_2_of_3",0.67,0.209,0.301,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
729,"TRPT1",0.370609186480902,"Tier_3_Moderate_Consistency",0.516108579573794,0.516108579573794,0.864868636590354,0.864868636590354,0.408,0.196,0.212,0.391112648658379,0.233812949640288,0.605263157894737,"Consistent_2_of_3",0.67,0.212,0.408,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
730,"HOXB7",0.370482612253986,"Tier_3_Moderate_Consistency",0.574847599109876,0.574847599109876,1.60198079287901,1.60198079287901,0.258,0.063,0.195,0.264873642795191,0.168421052631579,0.330935251798561,"Consistent_2_of_3",0.67,0.195,0.258,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
731,"SCNN1A",0.370127689968492,"Tier_3_Moderate_Consistency",0.537519250738008,0.537519250738008,1.13055400590406,1.13055400590406,0.339,0.117,0.222,0.352452909392175,0.206128133704735,0.514388489208633,"Consistent_2_of_3",0.67,0.222,0.339,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
732,"SLC35E3",0.368567264318457,"Tier_3_Moderate_Consistency",0.551902765179529,0.551902765179529,1.33202212143623,1.33202212143623,0.311,0.115,0.196,0.310660985945154,0.197368421052632,0.454038997214485,"Consistent_2_of_3",0.67,0.196,0.311,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
733,"ZNF587",0.368538161970367,"Tier_3_Moderate_Consistency",0.504838429318353,0.504838429318353,0.72990743454682,0.72990743454682,0.407,0.166,0.241,0.409443487579091,0.136490250696379,0.602631578947368,"Consistent_2_of_3",0.67,0.241,0.407,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
734,"CTPS2",0.367190037115119,"Tier_3_Moderate_Consistency",0.546599733442946,0.546599733442946,1.27199786754357,1.27199786754357,0.309,0.1,0.209,0.30120978133195,0.0362116991643454,0.586842105263158,"Consistent_2_of_3",0.67,0.209,0.309,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
735,"MB",0.367021450706322,"Tier_3_Moderate_Consistency",0.522562058900563,0.522562058900563,0.9772964712045,0.9772964712045,0.379,0.176,0.203,0.362091502578614,0.197841726618705,0.526315789473684,"Consistent_2_of_3",0.67,0.203,0.379,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
736,"FAM89B",0.366935022925455,"Tier_3_Moderate_Consistency",0.505919716272625,0.505919716272625,0.770557730180999,0.770557730180999,0.423,0.218,0.205,0.418646270492769,0.206128133704735,0.628947368421053,"Consistent_2_of_3",0.67,0.205,0.423,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
737,"UBE2S",0.366876358322822,"Tier_3_Moderate_Consistency",0.499472758104807,0.499472758104807,0.817313474178397,0.817313474178397,0.463,0.288,0.175,0.467200583471062,0.225626740947075,0.618421052631579,"Consistent_2_of_3",0.67,0.175,0.463,0.904723825550048,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
738,"FBLN1",0.364917392888549,"Tier_3_Moderate_Consistency",0.560145882141962,0.560145882141962,1.4667670571357,1.4667670571357,0.276,0.088,0.188,0.272430324322861,0.0278551532033426,0.505263157894737,"Consistent_2_of_3",0.67,0.188,0.276,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
739,"RAB1B",0.364644353108073,"Tier_3_Moderate_Consistency",0.487367484664665,0.487367484664665,0.561339877317321,0.561339877317321,0.468,0.27,0.198,0.457411270807427,0.242339832869081,0.734210526315789,"Consistent_2_of_3",0.67,0.198,0.468,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
740,"NUDT9",0.36410413625108,"Tier_3_Moderate_Consistency",0.526788005373461,0.526788005373461,1.06550404298769,1.06550404298769,0.376,0.204,0.172,0.359031074509986,0.140287769784173,0.618384401114206,"Consistent_2_of_3",0.67,0.172,0.376,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
741,"TXNDC15",0.363727281288494,"Tier_3_Moderate_Consistency",0.529728532038651,0.529728532038651,1.09222825630921,1.09222825630921,0.342,0.138,0.204,0.332583304416429,0.23021582733813,0.402631578947368,"Consistent_2_of_3",0.67,0.204,0.342,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
742,"ZCCHC10",0.363287849368851,"Tier_3_Moderate_Consistency",0.51724747963683,0.51724747963683,0.945979837094642,0.945979837094642,0.384,0.193,0.191,0.3598776981933,0.0827338129496403,0.515320334261838,"Consistent_2_of_3",0.67,0.191,0.384,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
743,"CRBN",0.363275046002245,"Tier_3_Moderate_Consistency",0.524108451657269,0.524108451657269,1.02966761325815,1.02966761325815,0.362,0.167,0.195,0.347016109440552,0.169064748201439,0.493036211699164,"Consistent_2_of_3",0.67,0.195,0.362,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
744,"RING1",0.363155162301549,"Tier_3_Moderate_Consistency",0.506318525800142,0.506318525800142,0.805748206401137,0.805748206401137,0.403,0.198,0.205,0.385028795611803,0.219424460431655,0.623684210526316,"Consistent_2_of_3",0.67,0.205,0.403,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
745,"SUMF1",0.362318348853289,"Tier_3_Moderate_Consistency",0.50770113200857,0.50770113200857,0.829609056068558,0.829609056068558,0.395,0.19,0.205,0.372642463656988,0.158273381294964,0.642105263157895,"Consistent_2_of_3",0.67,0.205,0.395,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
746,"MYLIP",0.361943014785253,"Tier_3_Moderate_Consistency",0.503307341352366,0.503307341352366,0.788058730818927,0.788058730818927,0.424,0.244,0.18,0.41675260876184,0.0557103064066852,0.773684210526316,"Consistent_2_of_3",0.67,0.18,0.424,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
747,"PCP2",0.361507682143802,"Tier_3_Moderate_Consistency",0.555146327052254,0.555146327052254,1.43157061641803,1.43157061641803,0.272,0.083,0.189,0.28678212685679,0.0921052631578947,0.41726618705036,"Consistent_2_of_3",0.67,0.189,0.272,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
748,"MRPL45",0.361006851395693,"Tier_3_Moderate_Consistency",0.502698340069008,0.502698340069008,0.787986720552066,0.787986720552066,0.421,0.241,0.18,0.392459613895162,0.115107913669065,0.697368421052632,"Consistent_2_of_3",0.67,0.18,0.421,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
749,"KLHDC3",0.360712110702411,"Tier_3_Moderate_Consistency",0.506149951395394,0.506149951395394,0.82359961116315,0.82359961116315,0.392,0.188,0.204,0.370407406665197,0.154676258992806,0.6,"Consistent_2_of_3",0.67,0.204,0.392,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
750,"INO80C",0.360535880183688,"Tier_3_Moderate_Consistency",0.540523266048623,0.540523266048623,1.26018612838898,1.26018612838898,0.312,0.129,0.183,0.300795803761623,0.183453237410072,0.376315789473684,"Consistent_2_of_3",0.67,0.183,0.312,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
751,"LY6K",0.36039129691006,"Tier_4_Exploratory",0.6024,0.6024,2.07099480849208,2.07099480849208,0.425,0.168,0.257,0.383411523237062,0,0.907894736842105,"Sample_specific",0.33,0.257,0.425,1,TRUE,FALSE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
752,"ADCY1",0.359356655157616,"Tier_3_Moderate_Consistency",0.540289159036486,0.540289159036486,1.25511327229189,1.25511327229189,0.285,0.073,0.212,0.302122061330557,0.00557103064066852,0.532374100719424,"Consistent_2_of_3",0.67,0.212,0.285,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
753,"JARID2",0.358976847443832,"Tier_3_Moderate_Consistency",0.532535761518591,0.532535761518591,1.16428609214873,1.16428609214873,0.309,0.103,0.206,0.316686636030569,0.194986072423398,0.420863309352518,"Consistent_2_of_3",0.67,0.206,0.309,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
754,"TPP1",0.358132157516053,"Tier_3_Moderate_Consistency",0.498758614909329,0.498758614909329,0.748468919274631,0.748468919274631,0.392,0.178,0.214,0.39105217804938,0.236768802228412,0.526315789473684,"Consistent_2_of_3",0.67,0.214,0.392,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
755,"HAUS1",0.357768509137284,"Tier_4_Exploratory",0.601,0.601,2.76671388715444,2.76671388715444,0.409,0.143,0.266,0.391673214719531,0.12589928057554,0.841225626740947,"Sample_specific",0.33,0.266,0.409,1,TRUE,FALSE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
756,"TMEM54",0.356269499420829,"Tier_3_Moderate_Consistency",0.492485584325653,0.492485584325653,0.696684674605228,0.696684674605228,0.421,0.235,0.186,0.416723973115892,0.214484679665738,0.618421052631579,"Consistent_2_of_3",0.67,0.186,0.421,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
757,"ADIPOR2",0.35587298074976,"Tier_3_Moderate_Consistency",0.511604512420795,0.511604512420795,0.936036099366363,0.936036099366363,0.364,0.175,0.189,0.364074217828493,0.153203342618384,0.528947368421053,"Consistent_2_of_3",0.67,0.189,0.364,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
758,"PTPRA",0.355174288540367,"Tier_3_Moderate_Consistency",0.496842155283369,0.496842155283369,0.752337242266949,0.752337242266949,0.39,0.186,0.204,0.395440850076133,0.203342618384401,0.497368421052632,"Consistent_2_of_3",0.67,0.204,0.39,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
759,"ZNF444",0.354507982601648,"Tier_3_Moderate_Consistency",0.512030247149311,0.512030247149311,0.953841977194492,0.953841977194492,0.359,0.174,0.185,0.347406935908537,0.233812949640288,0.465789473684211,"Consistent_2_of_3",0.67,0.185,0.359,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
