"integrated_rank","gene","final_integrated_score","final_tier","adjusted_biomarker_score","biomarker_score","avg_log2FC","absolute_log2FC","pct.1","pct.2","prevalence_difference","mean_sample_prevalence","minimum_sample_prevalence","maximum_sample_prevalence","consistency_category","sample_consistency_score","specificity_score","prevalence_score","significance_score","high_priority","robust_3sample","final_biological_category","biological_class","GO_BP_support","GO_CC_support","GO_MF_support","KEGG_support","pathway_support","epithelial_relevance","proliferation_relevance","mitochondrial_relevance","stress_relevance","metabolic_flag","biological_review_flag"
147,"CTSF",0.628839874402642,"Tier_3_Exploratory_Robust",0.717978961826481,0.717978961826481,1.49743169461185,1.49743169461185,0.572,0.24,0.332,0.547581369005367,0.305755395683453,0.810526315789474,"Consistent_3_of_3",1,0.332,0.572,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
150,"MRPS23",0.62772308889957,"Tier_3_Exploratory_Robust",0.685067597800949,0.685067597800949,1.09654078240759,1.09654078240759,0.655,0.32,0.335,0.66906696311328,0.518105849582173,0.841726618705036,"Consistent_3_of_3",1,0.335,0.655,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
160,"EGR1",0.623042085248035,"Tier_3_Exploratory_Robust",0.697692790941373,0.697692790941373,1.05674232753098,1.05674232753098,0.758,0.438,0.32,0.764978499534341,0.584958217270195,0.870503597122302,"Consistent_3_of_3",1,0.32,0.758,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
162,"AHCYL1",0.622833781783054,"Tier_3_Exploratory_Robust",0.70465249622981,0.70465249622981,1.40521996983848,1.40521996983848,0.626,0.357,0.269,0.617773542491326,0.5,0.774373259052925,"Consistent_3_of_3",1,0.269,0.626,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
165,"RERG",0.622260084163204,"Tier_3_Exploratory_Robust",0.74446526813962,0.74446526813962,1.62932214511696,1.62932214511696,0.598,0.242,0.356,0.60808212541534,0.402631578947368,0.738161559888579,"Consistent_3_of_3",1,0.356,0.598,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
170,"GGA2",0.620995233064668,"Tier_3_Exploratory_Robust",0.744528944693239,0.744528944693239,1.89863155754591,1.89863155754591,0.476,0.166,0.31,0.477452496293538,0.281578947368421,0.704735376044568,"Consistent_3_of_3",1,0.31,0.476,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
172,"UGCG",0.620222139068431,"Tier_3_Exploratory_Robust",0.672928003860561,0.672928003860561,1.02662403088449,1.02662403088449,0.69,0.407,0.283,0.670383253578928,0.435251798561151,0.84958217270195,"Consistent_3_of_3",1,0.283,0.69,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
173,"PXMP2",0.619916807631012,"Tier_3_Exploratory_Robust",0.71277404836643,0.71277404836643,1.49739238693144,1.49739238693144,0.529,0.18,0.349,0.523883113125392,0.479108635097493,0.610526315789474,"Consistent_3_of_3",1,0.349,0.529,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
181,"MAST4",0.616902535120456,"Tier_3_Exploratory_Robust",0.748980649287046,0.748980649287046,1.73424519429637,1.73424519429637,0.57,0.229,0.341,0.550188513607821,0.305755395683453,0.763231197771588,"Consistent_3_of_3",1,0.341,0.57,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
183,"RWDD4",0.616163292302609,"Tier_3_Exploratory_Robust",0.750902341253885,0.750902341253885,1.77521873003108,1.77521873003108,0.582,0.269,0.313,0.573238942931566,0.438848920863309,0.796657381615599,"Consistent_3_of_3",1,0.313,0.582,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
190,"AMZ2",0.612243433762867,"Tier_3_Exploratory_Robust",0.721789818064199,0.721789818064199,1.42231854451359,1.42231854451359,0.6,0.23,0.37,0.608963994322794,0.498607242339833,0.723021582733813,"Consistent_3_of_3",1,0.37,0.6,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
195,"PDHB",0.60961618221682,"Tier_3_Exploratory_Robust",0.687319614079493,0.687319614079493,1.27135691263594,1.27135691263594,0.562,0.232,0.33,0.545531116522996,0.345323741007194,0.6991643454039,"Consistent_3_of_3",1,0.33,0.562,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
199,"CMBL",0.605616653999467,"Tier_3_Exploratory_Robust",0.720654329512656,0.720654329512656,1.46283463610125,1.46283463610125,0.573,0.207,0.366,0.572839942384166,0.436842105263158,0.749303621169916,"Consistent_3_of_3",1,0.366,0.573,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
207,"CYB561",0.603459188541566,"Tier_3_Exploratory_Robust",0.687035200747529,0.687035200747529,1.34428160598023,1.34428160598023,0.583,0.321,0.262,0.61105812315402,0.303621169916435,0.953237410071942,"Consistent_3_of_3",1,0.262,0.583,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
211,"TMEM134",0.602478783621782,"Tier_3_Exploratory_Robust",0.68933522822586,0.68933522822586,1.14028182580688,1.14028182580688,0.721,0.458,0.263,0.706256528276865,0.58273381294964,0.931578947368421,"Consistent_3_of_3",1,0.263,0.721,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
212,"GALNT1",0.602471054710396,"Tier_3_Exploratory_Robust",0.690770524646346,0.690770524646346,1.37416419717077,1.37416419717077,0.522,0.199,0.323,0.517406728480286,0.303621169916435,0.734210526315789,"Consistent_3_of_3",1,0.323,0.522,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
214,"FOXA1",0.601162835619438,"Tier_3_Exploratory_Robust",0.685592509584113,0.685592509584113,1.0783400766729,1.0783400766729,0.676,0.348,0.328,0.687437002457849,0.537604456824513,0.827338129496403,"Consistent_3_of_3",1,0.328,0.676,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
215,"RNF139",0.601089176491008,"Tier_3_Exploratory_Robust",0.679571292707081,0.679571292707081,1.24617034165665,1.24617034165665,0.546,0.223,0.323,0.538883832092807,0.309192200557103,0.789473684210526,"Consistent_3_of_3",1,0.323,0.546,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
226,"BPTF",0.597619718411254,"Tier_3_Exploratory_Robust",0.668847467093368,0.668847467093368,1.15717973674694,1.15717973674694,0.589,0.307,0.282,0.609637151735876,0.342618384401114,0.870503597122302,"Consistent_3_of_3",1,0.282,0.589,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
231,"SORD",0.596786388765997,"Tier_3_Exploratory_Robust",0.702755015090049,0.702755015090049,1.58524012072039,1.58524012072039,0.492,0.211,0.281,0.488809755596783,0.314763231197772,0.655263157894737,"Consistent_3_of_3",1,0.281,0.492,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
233,"GADD45G",0.595816757155627,"Tier_3_Exploratory_Robust",0.7558,0.7558,2.12597677533072,2.12597677533072,0.469,0.159,0.31,0.458993280379362,0.31294964028777,0.682451253481894,"Consistent_3_of_3",1,0.31,0.469,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
234,"DGCR6L",0.595622259514704,"Tier_3_Exploratory_Robust",0.691316194157287,0.691316194157287,1.1865295532583,1.1865295532583,0.619,0.273,0.346,0.61301840802684,0.539568345323741,0.657381615598886,"Consistent_3_of_3",1,0.346,0.619,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
236,"MARCHF6",0.594802209666423,"Tier_3_Exploratory_Robust",0.657311942649518,0.657311942649518,1.03289554119614,1.03289554119614,0.6,0.309,0.291,0.589242841176406,0.467625899280576,0.668523676880223,"Consistent_3_of_3",1,0.291,0.6,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
237,"HEBP1",0.594722720711446,"Tier_3_Exploratory_Robust",0.691679354245121,0.691679354245121,1.23423483396097,1.23423483396097,0.681,0.425,0.256,0.67305818151519,0.553956834532374,0.846796657381616,"Consistent_3_of_3",1,0.256,0.681,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
242,"PNPLA4",0.59341857509185,"Tier_3_Exploratory_Robust",0.674008520998905,0.674008520998905,1.24646816799124,1.24646816799124,0.538,0.235,0.303,0.517075476109363,0.316546762589928,0.75,"Consistent_3_of_3",1,0.303,0.538,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
245,"SHARPIN",0.592362940490684,"Tier_3_Exploratory_Robust",0.653255231406825,0.653255231406825,1.0020418512546,1.0020418512546,0.599,0.308,0.291,0.581560120617771,0.406474820143885,0.742105263157895,"Consistent_3_of_3",1,0.291,0.599,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
247,"TPD52L1",0.591575542207817,"Tier_3_Exploratory_Robust",0.704094082366995,0.704094082366995,1.37515265893596,1.37515265893596,0.559,0.207,0.352,0.583759721441437,0.397368421052632,0.852517985611511,"Consistent_3_of_3",1,0.352,0.559,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
251,"TCEAL1",0.590075970322216,"Tier_3_Exploratory_Robust",0.67393133722402,0.67393133722402,1.02345069779216,1.02345069779216,0.655,0.33,0.325,0.652942035757115,0.62116991643454,0.697368421052632,"Consistent_3_of_3",1,0.325,0.655,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
253,"PRLR",0.588857310824521,"Tier_3_Exploratory_Robust",0.676977292124124,0.676977292124124,1.05901833699299,1.05901833699299,0.618,0.263,0.355,0.622108810532574,0.582172701949861,0.676258992805755,"Consistent_3_of_3",1,0.355,0.618,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
254,"PHF14",0.588731675009239,"Tier_3_Exploratory_Robust",0.67620620054842,0.67620620054842,1.07204960438736,1.07204960438736,0.66,0.359,0.301,0.657645260422654,0.629496402877698,0.690807799442897,"Consistent_3_of_3",1,0.301,0.66,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
257,"CCDC167",0.587786134169081,"Tier_3_Exploratory_Robust",0.683370189186457,0.683370189186457,1.15176151349166,1.15176151349166,0.604,0.261,0.343,0.595680781280268,0.52158273381295,0.7,"Consistent_3_of_3",1,0.343,0.604,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
260,"MRPS18A",0.586810772944466,"Tier_3_Exploratory_Robust",0.658414429799644,0.658414429799644,1.10891543839715,1.10891543839715,0.554,0.259,0.295,0.547557549913742,0.482014388489209,0.586842105263158,"Consistent_3_of_3",1,0.295,0.554,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
262,"LASP1",0.586482393546361,"Tier_3_Exploratory_Robust",0.675573434263476,0.675573434263476,1.07498747410781,1.07498747410781,0.637,0.318,0.319,0.632488168679248,0.575539568345324,0.682451253481894,"Consistent_3_of_3",1,0.319,0.637,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
264,"NR2F6",0.5860554667465,"Tier_3_Exploratory_Robust",0.690832866277829,0.690832866277829,1.25946293022263,1.25946293022263,0.577,0.237,0.34,0.581512042967883,0.540389972144847,0.633093525179856,"Consistent_3_of_3",1,0.34,0.577,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
267,"ACSF2",0.584623432391576,"Tier_3_Exploratory_Robust",0.67990509490981,0.67990509490981,1.39444075927848,1.39444075927848,0.486,0.194,0.292,0.516897580015448,0.302631578947368,0.852517985611511,"Consistent_3_of_3",1,0.292,0.486,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
269,"RHBDD2",0.584591808099174,"Tier_3_Exploratory_Robust",0.662999710961462,0.662999710961462,1.2047976876917,1.2047976876917,0.57,0.328,0.242,0.559713372829079,0.406474820143885,0.79108635097493,"Consistent_3_of_3",1,0.242,0.57,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
